time,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,Hour of Day,Output Power (from Jon)
1488934800,0,0,63.13,63.13,15.17,0.15,1022.26,0.5,2.63,134,0.1,0,10,17,15.41600037
1488938400,0,0,60.26,60.26,16.64,0.18,1022.11,0.18,1.01,65,0.1,0,10,18,16.49699974
1488942000,0,0,57.09,57.09,19.55,0.23,1022.68,0.62,1.31,354,0,0,10,19,9.840000153
1488945600,0,0,54.12,54.12,22.86,0.29,1022.82,0.93,2.95,330,0,0,10,20,0.958999991
1488949200,0,0,53.26,53.26,22.59,0.3,1022.77,0.72,2.31,278,0.1,0,10,21,0
1488952800,0,0,51.72,51.72,22.76,0.32,1023.04,0.72,2.93,318,0.1,0,10,22,0
1488956400,0,0,51.34,51.34,22.56,0.32,1023.35,0.9,4.19,348,0.06,0,10,23,0
1488960000,0,0,49.46,49.46,23.23,0.35,1023.26,1.29,3.14,337,0.03,0,10,0,0
1488963600,0,0,48.54,48.54,22.73,0.36,1023.31,1.39,3.29,324,0,0,10,1,0
1488967200,0,0,47.65,47.65,22.96,0.37,1022.91,1.6,2.67,303,0.03,0,10,2,0
1488970800,0,0,46.17,46.17,23.52,0.41,1022.55,1.29,3.47,318,0.03,0,10,3,0
1488974400,0,0,45.25,45.25,23.05,0.41,1022.54,1.76,4.57,310,0.03,0,10,4,0
1488978000,0,0,45.67,45.67,23.4,0.41,1022.88,1.65,3.93,301,0.1,0,10,5,0
1488981600,0,0,45.38,45.38,23.98,0.43,1023.43,1.59,4.26,317,0.06,0,10,6,0
1488985200,0,0,49.13,49.13,24.59,0.38,1024.2,1.08,3.04,304,0.14,0,10,7,0
1488988800,0,0,56,56,25.06,0.3,1024.52,1.47,3.48,330,0.06,1,10,8,0
1488992400,0,0,59.89,59.89,24.99,0.26,1024.45,1.41,3.93,345,0.06,3,10,9,0
1488996000,0,0,64.56,64.56,23.89,0.21,1023.97,1.22,5.28,24,0.06,5,10,10,10.75899982
1488999600,0,0,66.79,66.79,23.43,0.19,1023.66,0.54,5.42,45,0.14,6,10,11,17.46699905
1489003200,0,0,70.06,70.06,23.28,0.17,1022.09,1.63,5.67,40,0.06,6,10,12,12.45400047
1489006800,0,0,71.52,71.52,23.23,0.16,1020.73,1.28,6.68,43,0.1,5,10,13,17.76799965
1489010400,0,0,73.1,73.1,23.72,0.16,1019.9,0.9,4.66,86,0.1,4,10,14,17.30220032
1489014000,0,0,74.58,74.58,24.23,0.15,1019.28,1.12,4.95,99,0.06,2,10,15,17.35199928
1489017600,0,0,74.38,74.38,24.53,0.16,1018.72,0.17,3.69,106,0.03,1,10,16,17.63599968
1489021200,0,0,72.67,72.67,25.33,0.17,1018.37,0.56,3.21,84,0.1,0,10,17,17.66199875
1489024800,0,0,68.86,68.86,27.29,0.21,1018.45,0.34,1.4,235,0.1,0,10,18,17.03800011
1489028400,0,0,63.36,63.36,29.4,0.28,1019.14,0.48,1.65,302,0,0,10,19,11.25
1489032000,0,0,60.61,60.61,29.64,0.31,1019.98,0.8,3.21,315,0.24,0,10,20,0.948333323
1489035600,0,0,58.74,58.74,30.06,0.33,1019.67,1.13,3.48,286,0.1,0,10,21,0
1489039200,0,0,57.38,57.38,30.29,0.35,1020.27,1.89,3.5,332,0.14,0,10,22,0
1489042800,0,0,55.5,55.5,30.59,0.38,1019.31,1.59,3.58,323,0.03,0,10,23,0
1489046400,0,0,54.29,54.29,30.4,0.4,1019.24,1.58,5.1,306,0.06,0,10,0,0
1489050000,0,0,54.07,54.07,30.46,0.4,1018.72,1.48,4.71,308,0.75,0,10,1,0
1489053600,0,0,53.12,53.12,31.16,0.43,1019.64,2.27,3.55,330,0.1,0,10,2,0
1489057200,0,0,51.69,51.69,30.69,0.44,1018.51,2.05,3.83,336,0.08,0,10,3,0
1489060800,0,0,49.89,49.89,31.09,0.48,1019.33,1.96,3.75,318,0.03,0,10,4,0
1489064400,0,0,49.83,49.83,31.44,0.49,1019.98,1.86,3.96,323,0.03,0,10,5,0
1489068000,0,0,49.91,49.91,31.16,0.48,1020.59,1.63,3.42,350,0.03,0,10,6,0
1489071600,0,0,53.88,53.88,31.81,0.43,1021.44,2.41,3.83,339,0.06,0,10,7,0
1489075200,0,0,60.79,60.79,32.59,0.34,1022.06,1.17,3.78,327,0.06,1,10,8,0
1489078800,0,0,65.43,65.43,32.78,0.3,1022.22,1.36,4.29,350,0.06,3,10,9,0
1489082400,0,0,69.89,69.89,32.59,0.25,1022.15,0.9,5.47,18,0.06,5,10,10,9.817000389
1489086000,0,0,72.35,72.35,32.1,0.23,1021.4,0.44,5.66,47,0.03,6,10,11,15.51000023
1489089600,0,0,75.54,75.54,31.53,0.2,1020.15,0.9,5.23,58,0.03,6,10,12,16.93400002
1489093200,0,0,77.29,77.29,29.92,0.18,1019.09,0.12,5.9,190,0.03,6,10,13,13.27999973
1489096800,0,0,78.69,78.69,28.59,0.16,1018.36,0.75,6.25,71,0.03,4,9.42,14,9.272000313
1489100400,0,0,79.04,79.04,27.88,0.15,1017.91,0.97,5.04,108,0.06,2,10,15,17.89500046
1489104000,0,0,79.09,79.09,27.51,0.15,1017.59,0.65,4.09,79,0.1,1,10,16,15.29300022
1489107600,0,0,77.63,77.63,27.87,0.16,1017.63,0.54,2.2,134,0.1,0,10,17,9.380999565
1489111200,0,0,73.17,73.17,29.7,0.2,1018.05,0.11,1.19,152,0,0,10,18,4.626999855
1489114800,0,0,66.96,66.96,30.92,0.26,1018.4,0.31,1.85,338,0,0,10,19,3.323999882
1489118400,0,0,64.54,64.54,31.41,0.29,1018.67,1.63,3.58,301,0.06,0,10,20,0.956250012
1489122000,0,0,61.81,61.81,31.93,0.32,1018.82,1.08,3.52,312,0.03,0,10,21,0
1489125600,0,0,60.29,60.29,32.4,0.35,1019.55,1.4,3.23,304,0.06,0,10,22,0
1489129200,0,0,58.24,58.24,31.8,0.37,1019.5,1.37,4.03,341,0.14,0,10,23,0
1489132800,0,0,56.37,56.37,31.58,0.39,1018.87,1.03,3.69,316,0.1,0,10,0,0
1489136400,0,0,55.64,55.64,31.09,0.39,1019.61,1.98,4.76,288,0.24,0,10,1,0
1489140000,0,0,55.08,55.08,31.75,0.41,1018.81,1.9,5.75,314,0.1,0,10,2,0
1489143600,0,0,53.98,53.98,31.71,0.42,1018.41,1.77,4.64,295,0.03,0,10,3,0
1489147200,0,0,51.89,51.89,31.86,0.46,1018.53,2,4.2,303,0.1,0,10,4,0
1489150800,0,0,51.02,51.02,31.22,0.46,1018.65,1.39,3.69,320,0.1,0,10,5,0
1489154400,0,0,50.68,50.68,31.27,0.47,1019.3,2.53,3.85,314,0.1,0,10,6,0
1489158000,0,0,54.71,54.71,31.49,0.41,1018.91,1.56,4.83,311,0.75,0,10,7,0
1489161600,0,0,61.33,61.33,33.44,0.35,1021,0.63,3.63,344,0.24,1,10,8,0
1489165200,0,0,66.75,66.75,32.77,0.28,1021.15,0.36,2.7,355,0.24,3,10,9,0
1489168800,0,0,70.24,70.24,31.13,0.23,1020.42,0.17,3.08,52,0.24,4,10,10,11.20899963
1489172400,0,0,72.57,72.57,32.08,0.22,1019.03,1,4.54,87,0.1,6,10,11,18.68233299
1489176000,0,0,74.83,74.83,31.13,0.2,1017.95,1.34,5.3,87,0.1,6,10,12,18.95571518
1489179600,0,0,76.66,76.66,31.11,0.19,1016.05,1.41,3.92,80,0.08,6,10,13,18.38999939
1489183200,0,0,77.15,77.15,31.29,0.19,1015.89,0.83,2.79,69,0.03,4,10,14,17.28800011
1489186800,0,0,76.6,76.6,30.79,0.19,1015.26,0.15,3.54,108,0.1,2,10,15,17.05749893
1489190400,0,0,76.04,76.04,31.44,0.2,1014.98,0.64,2.12,39,0.1,1,10,16,17.95100021
1489194000,0,0,75.12,75.12,31.87,0.2,1014.72,0.57,1.57,100,0.1,0,10,17,17.61000061
1489197600,0,0,71.23,71.23,33.52,0.25,1015.16,0.55,1.27,45,0.1,0,10,18,18.36499977
1489201200,0,0,67.89,67.89,34.62,0.29,1015.64,0.26,1.64,7,0,0,10,19,6.56099987
1489204800,0,0,66.22,66.22,35.87,0.32,1015.57,0.6,3.16,334,0,0,10,20,1.143000007
1489208400,0,0,64.72,64.72,36.36,0.35,1015.84,1.11,3.28,262,0.1,0,10,21,0
1489212000,0,0,63.68,63.68,35.47,0.35,1015.3,1.45,4.36,340,0.1,0,10,22,0
1489215600,0,0,62.23,62.23,35.58,0.37,1015.14,1.37,4.85,289,0.1,0,10,23,0
1489219200,0,0,62.57,62.57,34.47,0.35,1015.64,1.29,4.31,309,0.24,0,10,0,0
1489222800,0,0,60.07,60.07,34.06,0.38,1014.45,1.52,5.07,323,0.14,0,10,1,0
1489226400,0,0,59.01,59.01,33.45,0.38,1015.24,2.21,3.99,321,0.06,0,10,2,0
1489230000,0,0,56.99,56.99,31.9,0.38,1016.14,2.12,4.19,331,0.06,0,10,3,0
1489233600,0,0,57.72,57.72,32.09,0.38,1016.01,1.91,4.1,320,0,0,10,4,0
1489237200,0,0,56.49,56.49,32.45,0.4,1016.8,2.42,4.7,317,0,0,10,5,0
1489240800,0,0,55.69,55.69,31.62,0.4,1017.36,2.09,4.3,319,0,0,10,6,0
1489244400,0,0,60.14,60.14,32.88,0.36,1018.77,2.67,6.12,326,0,0,10,7,0
1489248000,0,0,65.41,65.41,34.43,0.32,1018.93,2.3,6.04,357,0,1,10,8,0
1489251600,0,0,69.83,69.83,34.17,0.27,1019.18,1.43,5.23,6,0.03,3,10,9,0
1489255200,0,0,73.58,73.58,33.74,0.23,1019.29,2.28,8.18,4,0.03,5,10,10,0
1489258800,0,0,76.31,76.31,33.74,0.21,1018.39,4.57,6.56,9,0.03,6,10,11,10.88399982
1489262400,0,0,78.13,78.13,33.33,0.2,1017.48,2.65,7.37,50,0.03,7,10,12,18.65299988
1489266000,0,0,79.7,79.7,33.01,0.18,1016.59,2.18,8.93,46,0.1,6,10,13,16.75099945
1489269600,0,0,80.71,80.71,31.55,0.17,1016.01,1.78,5.41,7,0.1,4,10,14,16.75099945
1489273200,0,0,80.51,80.51,30.26,0.16,1015.43,0.7,6.67,30,0.06,2,10,15,16.35899925
1489276800,0,0,79.78,79.78,30.01,0.16,1014.97,2.37,5.99,355,0.06,1,10,16,17.11599922
1489280400,0,0,78.69,78.69,30.64,0.17,1014.69,1.73,6.23,354,0.1,0,10,17,16.89100075
1489284000,0,0,74.82,74.82,31.93,0.21,1015.16,1.41,2.42,49,0.06,0,10,18,17.51799965
1489287600,0,0,70.12,70.12,33.58,0.26,1015.48,1.01,2.32,339,0,0,10,19,16.58600044
1489291200,0,0,66.61,66.61,33.15,0.29,1015.54,1.35,3.04,309,0,0,10,20,11.87899971
1489294800,0,0,66.22,66.22,32.79,0.29,1016.58,1.23,4.3,289,0.24,0,10,21,0.98299998
1489298400,0,0,63.52,63.52,32.61,0.31,1017.08,1.63,5,322,0.14,0,10,22,0
1489302000,0,0,64.35,64.35,32.94,0.31,1015.72,1.89,4.65,311,0.19,0,10,23,0
1489305600,0,0,60.73,60.73,33.54,0.36,1016.19,2.35,4.21,302,0.03,0,10,0,0
1489309200,0,0,60.31,60.31,32,0.34,1016.73,2.46,5.36,310,0.06,0,10,1,0
1489312800,0,0,59.02,59.02,32.21,0.36,1015.92,1.78,4.33,314,0,0,10,2,0
1489316400,0,0,56.53,56.53,31.63,0.39,1015.45,1.34,4.68,309,0,0,10,3,0
1489320000,0,0,56.3,56.3,31.75,0.39,1015.82,1.28,5.17,332,0,0,10,4,0
1489323600,0,0,55.36,55.36,31.48,0.4,1017,1.75,3.87,316,0,0,10,5,0
1489327200,0,0,55.46,55.46,31.13,0.39,1016.85,1.84,3.5,316,0.1,0,10,6,0
1489330800,0,0,59.51,59.51,32.4,0.36,1018.47,1.42,4.64,354,0.14,0,10,7,0
1489334400,0,0,64.25,64.25,33.52,0.32,1018.74,2.37,6.85,347,0.1,1,10,8,0
1489338000,0,0,70.17,70.17,32.99,0.25,1019.43,2.68,5.42,0,0.24,3,10,9,0
1489341600,0,0,73.61,73.61,33.19,0.23,1018.73,1.9,6.38,29,0.1,5,10,10,0
1489345200,0,0,76.9,76.9,31.28,0.19,1017.76,1.68,4.97,54,0.1,6,10,11,11.375
1489348800,0,0,80.16,80.16,31.05,0.17,1016.96,1.46,6.17,65,0.1,6,10,12,17.18400002
1489352400,0,0,81.72,81.72,29.13,0.15,1015.94,1.48,6.24,83,0.1,6,10,13,17.8920002
1489356000,0,0,83.3,83.3,27.37,0.13,1015.5,1.56,6.23,34,0.1,4,10,14,17.6760006
1489359600,0,0,83.42,83.42,26.2,0.12,1014.86,2.43,6.73,71,0.06,3,10,15,17.46080017
1489363200,0,0,82.74,82.74,25.66,0.12,1014.51,3.09,6.55,55,0.06,1,10,16,17.74650002
1489366800,0,0,80.96,80.96,26.44,0.14,1014.99,1.67,6.46,68,0.1,0,10,17,18.08600044
1489370400,0,0,76.5,76.5,28.72,0.17,1015.29,0.99,2.52,294,0.06,0,10,18,18.52949905
1489374000,0,0,72.54,72.54,30.52,0.21,1016.05,1.08,2.83,253,0,0,10,19,17.62549973
1489377600,0,0,68.33,68.33,30.65,0.25,1017.22,1.8,3.47,296,0.14,0,10,20,12.44400024
1489381200,0,0,67.56,67.56,29.03,0.24,1017.49,1.84,5.07,318,0.06,0,10,21,1.242333293
1489384800,0,0,65.39,65.39,28.41,0.25,1017.05,2.26,4.59,310,0.03,0,10,22,0
1489388400,0,0,64.12,64.12,29.03,0.27,1017.36,3.04,4.46,325,0.03,0,10,23,0
1489392000,0,0,62.61,62.61,27.33,0.26,1017.36,1.93,4.8,314,0.03,0,10,0,0
1489395600,0,0,61.96,61.96,26.86,0.26,1017.86,1.93,4.82,305,0.03,0,10,1,0
1489399200,0,0,60.45,60.45,28.57,0.3,1018.22,1.78,5.25,322,0.06,0,10,2,0
1489402800,0,0,58.24,58.24,27.67,0.31,1017.95,2.11,2.97,326,0.06,0,10,3,0
1489406400,0,0,59.71,59.71,27.89,0.3,1018.27,2.27,4.9,297,0.03,0,10,4,0
1489410000,0,0,57.29,57.29,28.31,0.33,1018.6,1.71,4.68,322,0.03,0,10,5,0
1489413600,0,0,56.97,56.97,28.91,0.34,1019.4,1.78,4.78,296,0.06,0,10,6,0
1489417200,0,0,61.31,61.31,29.16,0.29,1020.35,1.41,3.39,311,0.14,0,10,7,0
1489420800,0,0,67.07,67.07,31.71,0.27,1021,0.91,3.01,3,0.14,1,10,8,0
1489424400,0,0,71.48,71.48,29.65,0.21,1021,1.34,4.9,12,0.14,3,10,9,0
1489428000,0,0,74.53,74.53,29.95,0.19,1019.96,1.94,5.68,18,0.06,5,10,10,0
1489431600,0,0,77.24,77.24,29.59,0.17,1019.45,1.26,6.08,359,0.06,6,10,11,12.35099983
1489435200,0,0,78.99,78.99,29.83,0.17,1018.71,0.41,6.22,101,0.06,7,10,12,18.34199905
1489438800,0,0,81.21,81.21,28.91,0.15,1017.57,1.74,6.2,78,0.06,6,10,13,18.91040039
1489442400,0,0,82.42,82.42,29.11,0.14,1016.96,1.19,6.06,111,0.06,4,10,14,18.31025124
1489446000,0,0,82.72,82.72,28.25,0.14,1016.2,0.47,5.27,351,0.06,3,10,15,17.56299973
1489449600,0,0,82.79,82.79,27.74,0.13,1015.63,0.95,4.94,91,0.06,1,10,16,17.38199997
1489453200,0,0,81.43,81.43,28.99,0.15,1015.68,1.15,3.32,142,0.06,0,10,17,17.67042732
1489456800,0,0,76.77,76.77,31.39,0.19,1015.89,0.65,2.17,209,0.03,0,10,18,18.01480103
1489460400,0,0,70.23,70.23,32.54,0.25,1016.52,0.21,1.56,313,0,0,10,19,17.91949844
1489464000,0,0,67.48,67.48,32.55,0.27,1016.9,1.33,3.36,294,0.03,0,10,20,12.06599998
1489467600,0,0,66.08,66.08,33.16,0.29,1017.01,1.58,4.29,279,0.03,0,10,21,1.152999997
1489471200,0,0,64.21,64.21,31.9,0.3,1017.34,1.32,4.6,270,0.03,0,10,22,0
1489474800,0,0,63.21,63.21,31.87,0.31,1016.85,1.59,4.57,291,0.03,0,10,23,0
1489478400,0,0,60.68,60.68,31.47,0.33,1016.83,1.35,3.1,298,0.03,0,10,0,0
1489482000,0,0,58.34,58.34,30.52,0.35,1017.29,1.52,4.02,322,0,0,10,1,0
1489485600,0,0,58.56,58.56,31.08,0.35,1017.97,1.95,4.33,311,0,0,10,2,0
1489489200,0,0,57.24,57.24,30.9,0.37,1017.36,1.52,2.93,322,0,0,10,3,0
1489492800,0,0,55.66,55.66,31.5,0.4,1017.98,1.74,4.19,321,0,0,10,4,0
1489496400,0,0,54.18,54.18,31.28,0.41,1018.65,1.76,3.46,346,0,0,10,5,0
1489500000,0,0,54.09,54.09,30.45,0.4,1019.94,2.49,4.21,321,0,0,10,6,0
1489503600,0,0,58.93,58.93,32.33,0.36,1018.99,1.92,4.88,306,0,0,10,7,0
1489507200,0,0,65.16,65.16,33.59,0.31,1019.69,0.94,3.38,336,0,2,10,8,0
1489510800,0,0,69.86,69.86,32.57,0.25,1020.43,0.36,3.29,351,0,3,10,9,0
1489514400,0,0,73.86,73.86,33.24,0.23,1021.04,0.29,4.52,47,0,5,10,10,0.238499999
1489518000,0,0,77.55,77.55,32.46,0.19,1019.43,1.65,5.89,83,0,7,10,11,8.180000305
1489521600,0,0,79.13,79.13,33.06,0.19,1018.52,1.65,7.63,110,0,7,10,12,6.006000042
1489525200,0,0,82.86,82.86,30.89,0.15,1017.65,2.83,6.62,124,0,6,10,13,14.82400036
1489528800,0,0,84.07,84.07,28.65,0.13,1016.9,2.28,7.51,129,0,5,10,14,17.78000069
1489532400,0,0,84.83,84.83,26.91,0.12,1016.2,1.6,6.12,106,0,3,10,15,17.40200043
1489536000,0,0,85.05,85.05,26.51,0.12,1015.82,1.84,6.4,131,0,1,10,16,13.96800041
1489539600,0,0,83.43,83.43,26.21,0.12,1015.65,2.56,4.91,114,0,0,10,17,17.77899933
1489543200,0,0,79.58,79.58,28.75,0.16,1016.12,0.72,3.15,127,0.03,0,10,18,18.84799957
1489546800,0,0,73.07,73.07,29.65,0.2,1016.62,0.74,2.78,268,0.03,0,10,19,17.84600067
1489550400,0,0,70.19,70.19,29.83,0.22,1017.59,0.73,3.46,262,0.06,0,10,20,12.13133335
1489554000,0,0,67.56,67.56,30.22,0.25,1017.98,1.33,3.98,322,0.06,0,10,21,0.503000021
1489557600,0,0,66.13,66.13,30.02,0.26,1016.75,1.43,4.49,290,0.04,0,10,22,0
1489561200,0,0,62.84,62.84,29.66,0.28,1017.39,1.11,4.53,311,0.03,0,10,23,0
1489564800,0,0,62.06,62.06,28.83,0.28,1018.25,1.23,3.8,305,0.06,0,10,0,0
1489568400,0,0,60.57,60.57,27.21,0.28,1018.32,1.44,4.16,318,0.14,0,10,1,0
1489572000,0,0,58.78,58.78,29.74,0.33,1017.49,1.18,4.82,305,0.1,0,10,2,0
1489575600,0,0,57.46,57.46,29.01,0.34,1017.15,1.76,3.62,304,0.1,0,10,3,0
1489579200,0,0,56.52,56.52,29.63,0.36,1018.13,1.38,3.47,290,0.06,0,10,4,0
1489582800,0,0,55.62,55.62,30.62,0.38,1017.64,2.2,3.88,321,0.06,0,10,5,0
1489586400,0,0,55.66,55.66,30.58,0.38,1018.32,1.96,4.04,307,0.06,0,10,6,0
1489590000,0,0,58.36,58.36,31.47,0.36,1018.84,0.91,3.67,293,0.1,0,10,7,0
1489593600,0,0,63.02,63.02,33.06,0.32,1019.24,0.69,3.04,309,0.06,2,10,8,0
1489597200,0,0,69.03,69.03,32.66,0.26,1020.1,0.41,2.97,185,0.14,3,10,9,0
1489600800,0,0,74.09,74.09,31.15,0.21,1018.72,1,5.45,161,0.14,5,10,10,0.575000048
1489604400,0,0,76.02,76.02,30.75,0.19,1018.61,1.7,6.23,113,0.1,6,10,11,12.49099922
1489608000,0,0,79.56,79.56,30.03,0.16,1017.65,1.89,7.46,123,0.1,7,10,12,17.97200012
1489611600,0,0,81.9,81.9,29.89,0.15,1016.28,3.17,9.36,120,0.1,6,10,13,18.60899925
1489615200,0,0,83.51,83.51,28.26,0.13,1015.21,4.51,12.3,141,0.1,4,10,14,18.54999924
1489618800,0,0,85.37,85.37,27.11,0.12,1014.58,3.76,11.58,162,0.1,3,10,15,16.79899979
1489622400,0,0,83.58,83.58,25.75,0.12,1014.3,3.94,12.22,204,0.11,1,10,16,15.46100044
1489626000,0,0,82.65,82.65,24.65,0.12,1014.3,6.33,11.76,214,0.03,0,10,17,17.65999985
1489629600,0,0,79.48,79.48,28.88,0.16,1014.42,4.75,6.8,205,0.06,0,10,18,18.12800026
1489633200,0,0,75.56,75.56,29.63,0.18,1015.09,3.83,7.48,217,0.03,0,10,19,12.88500023
1489636800,0,0,72.75,72.75,30.05,0.21,1015.15,3.99,5.93,200,0.03,0,10,20,8.977999687
1489640400,0,0,70.38,70.38,30.71,0.23,1015.55,2.85,6.29,199,0.03,0,10,21,1.200999975
1489644000,0,0,68.91,68.91,30.47,0.24,1015.52,2.49,5.7,215,0.06,0,10,22,0
1489647600,0,0,67.65,67.65,32.31,0.27,1015.43,1.78,5.24,202,0.06,0,10,23,0
1489651200,0,0,68.05,68.05,32.04,0.26,1015.25,2.87,5.8,182,0.03,0,10,0,0
1489654800,0,0,65.84,65.84,32.03,0.28,1015.38,2.55,5.58,186,0.03,0,10,1,0
1489658400,0,0,64.49,64.49,32.79,0.31,1014.69,1.27,6.83,195,0.04,0,10,2,0
1489662000,0,0,63.04,63.04,33.52,0.33,1015.33,0.96,5.79,273,0.03,0,10,3,0
1489665600,0,0,60.73,60.73,33.42,0.36,1015.65,0.92,4.86,253,0.03,0,10,4,0
1489669200,0,0,58.31,58.31,33.3,0.39,1016.12,1.08,5.36,353,0.03,0,10,5,0
1489672800,0,0,59,59,33.35,0.38,1017.74,1.4,5.54,328,0.06,0,10,6,0
1489676400,0,0,62.72,62.72,34.86,0.35,1017.67,0.47,4.32,18,0.03,0,10,7,0
1489680000,0,0,67.22,67.22,36.46,0.32,1018.28,0.47,3.99,92,0.03,2,10,8,0
1489683600,0,0,71.59,71.59,36.28,0.27,1018.57,1.66,6.45,88,0.03,3,10,9,0
1489687200,0,0,74.36,74.36,36.18,0.25,1018.5,2.09,6.74,95,0.03,5,10,10,0.671499968
1489690800,0,0,78.28,78.28,35.87,0.22,1018.19,1.54,7.28,60,0.03,7,10,11,12.62800026
1489694400,0,0,79.83,79.83,36.34,0.21,1017.38,0.49,7.52,152,0.03,7,10,12,17.65200043
1489698000,0,0,81.8,81.8,32.79,0.17,1016.37,1.06,6.06,92,0.03,6,10,13,18.70600128
1489701600,0,0,83.3,83.3,32.27,0.16,1015.42,1.83,7.47,158,0.03,5,10,14,18.10549927
1489705200,0,0,83.25,83.25,31.4,0.15,1014.69,1.98,6.21,168,0.06,3,10,15,17.34600067
1489708800,0,0,83.12,83.12,31.83,0.16,1014.01,2.65,6.14,133,0.1,1,10,16,17.2784996
1489712400,0,0,81.61,81.61,32.1,0.17,1014.13,2.61,6.68,108,0.1,0,10,17,16.23600006
1489716000,0,0,78.01,78.01,33.63,0.2,1014.34,3.05,4.89,97,0.1,0,10,18,17.42000008
1489719600,0,0,74.23,74.23,34.18,0.23,1014.61,1.65,4.75,91,0.1,0,10,19,17.57099915
1489723200,0,0,71.21,71.21,34.28,0.26,1015.17,1.05,3.42,4,0.1,0,10,20,7.027999878
1489726800,0,0,69.54,69.54,34.18,0.27,1015.75,0.35,3.72,47,0.1,0,10,21,1.197999954
1489730400,0,0,66.73,66.73,33.95,0.3,1015.93,0.92,5.46,324,0.1,0,10,22,0
1489734000,0,0,65.81,65.81,34.96,0.32,1015.95,1.38,4.88,328,0.1,0,10,23,0
1489737600,0,0,62.9,62.9,34.42,0.34,1016.21,1.09,4,320,0.1,0,10,0,0
1489741200,0,0,61.66,61.66,34.96,0.37,1016.24,1.11,3.81,342,0.06,0,10,1,0
1489744800,0,0,60.48,60.48,34.96,0.38,1016.06,1.5,4.32,336,0.06,0,10,2,0
1489748400,0,0,59.65,59.65,35.02,0.4,1016.13,1.63,3.85,318,0.06,0,10,3,0
1489752000,0,0,58.67,58.67,34.75,0.41,1016.65,1.85,4.01,298,0.06,0,10,4,0
1489755600,0,0,57.59,57.59,35.27,0.43,1017.2,1,3.86,313,0.06,0,10,5,0
1489759200,0,0,56.54,56.54,35.18,0.45,1017.67,0.99,2.95,341,0.06,0,10,6,0
1489762800,0,0,61.77,61.77,35.44,0.37,1019.07,0.85,4.04,300,0.14,0,10,7,0
1489766400,0,0,67.47,67.47,37.6,0.33,1019.63,0.75,3.44,302,0.14,2,10,8,0
1489770000,0,0,72.19,72.19,37.2,0.28,1018.97,1.39,3.46,53,0.06,3,10,9,0
1489773600,0,0,75.79,75.79,36.34,0.24,1017.89,1.65,5.66,88,0.04,5,10,10,0.855000019
1489777200,0,0,78.73,78.73,35.45,0.21,1018.17,2.39,6.51,105,0.03,7,10,11,7.238999844
1489780800,0,0,81.3,81.3,35.74,0.2,1017.19,1.68,6.33,119,0.03,7,10,12,16.0510006
1489784400,0,0,82.69,82.69,33.74,0.17,1016.11,1.68,8.2,123,0.06,6,10,13,18.07900047
1489788000,0,0,84.36,84.36,33.91,0.16,1015.11,2.09,7.75,120,0.06,5,10,14,17.50699997
1489791600,0,0,84.19,84.19,32.86,0.16,1014.67,3.16,7.53,104,0.06,3,10,15,16.03499985
1489795200,0,0,83.9,83.9,32.32,0.16,1014.09,3,7.49,117,0.03,1,10,16,17.11700058
1489798800,0,0,82.89,82.89,32.53,0.16,1013.83,3.37,8.31,101,0.1,0,10,17,17.94300079
1489802400,0,0,79,79,33.51,0.19,1013.89,1.75,5.12,93,0.1,0,10,18,17.41300011
1489806000,0,0,76.12,76.12,33.62,0.21,1014.53,2.4,4.48,129,0.1,0,10,19,12.66100025
1489809600,0,0,72.62,72.62,34.64,0.25,1014.9,1.05,5.06,69,0.1,0,10,20,10.22299957
1489813200,0,0,71.28,71.28,35.1,0.27,1015.38,0.45,3.77,147,0.1,0,10,21,0.817666709
1489816800,0,0,70.17,70.17,34.72,0.27,1015.69,1,4.89,68,0.14,0,10,22,0
1489820400,0,0,68.1,68.1,34.76,0.29,1015.79,0.96,3.7,46,0.06,0,10,23,0
1489824000,0,0,66.73,66.73,35.42,0.31,1015.7,1.02,3.55,25,0.06,0,10,0,0
1489827600,0,0,65.36,65.36,35.35,0.33,1015.96,1.54,2.99,3,0.1,0,10,1,0
1489831200,0,0,63.28,63.28,35.48,0.35,1015.71,1.3,3.53,338,0.1,0,10,2,0
1489834800,0,0,61.02,61.02,35.4,0.38,1015.69,1.18,2.65,331,0.1,0,10,3,0
1489838400,0,0,60.8,60.8,35.87,0.39,1015.74,0.95,2.37,329,0.1,0,10,4,0
1489842000,0,0,59.1,59.1,36.57,0.43,1016.35,0.43,2.17,24,0.1,0,10,5,0
1489845600,0,0,58.17,58.17,36.9,0.45,1016.81,1.09,2.52,39,0.1,0,10,6,0
1489849200,0,0,60.83,60.83,38.4,0.43,1017.27,1.04,2.19,3,0.1,0,10,7,0
1489852800,0,0,68.75,68.75,38.76,0.33,1017.61,1.38,2.59,83,0.1,2,10,8,0
1489856400,0,0,72.8,72.8,37.97,0.28,1017.76,2.91,4.86,98,0.1,3,10,9,0
1489860000,0,0,76.79,76.79,36.71,0.23,1017.69,2.29,6,105,0.1,5,10,10,1.139000058
1489863600,0,0,79.07,79.07,36.71,0.22,1016.95,3.18,10.18,100,0.1,7,10,11,13.55099964
1489867200,0,0,83.25,83.25,36.19,0.19,1015.64,3.89,11.58,116,0.1,7,10,12,13.10000038
